date,team,sen_pos,sen_neu,sen_neg,sen_com,par_pos,par_neu,par_neg,par_com,won
2018-03-18 16:34:45.062383,New York,1.43,22.999,0.571,3.1119999999999997,0.078,0.899,0.023,0.9496,True
2018-03-18 16:34:45.062383,Golden State,1.5999999999999999,24.377000000000002,1.024,2.0545999999999998,0.088,0.876,0.036,0.9734,True
2018-03-18 16:34:45.062383,Portland,2.7880000000000003,21.34,0.8719999999999999,2.5034,0.116,0.841,0.043,0.9675,True
2018-03-18 16:34:45.062383,San Antonio,3.9139999999999997,21.696000000000005,1.39,3.8424999999999994,0.186,0.76,0.054,0.9934,True
2018-03-18 16:34:45.062383,Utah,3.4170000000000007,22.775999999999996,0.8069999999999999,4.1484,0.108,0.817,0.075,0.7236,True
2018-03-18 16:34:45.062383,Washington,2.106,24.667,0.226,3.1933,0.102,0.881,0.017,0.9733,True
2018-03-18 16:34:45.062383,Dallas,3.4050000000000002,20.967000000000002,1.6290000000000002,2.4517,0.127,0.799,0.074,0.9548,False
2018-03-18 16:34:45.062383,Chicago,2.293,21.785,0.922,1.6459,0.085,0.875,0.041,0.9304,False
2018-03-18 16:34:45.062383,Denver,1.79,23.067,1.143,2.0639,0.078,0.897,0.025,0.9523,False
2018-03-18 16:34:45.062383,Atlanta,4.0280000000000005,21.232999999999997,0.739,6.0552,0.163,0.808,0.029,0.9911,False
2018-03-18 16:34:45.062383,New Orleans,2.606,23.026999999999997,1.367,1.4277,0.108,0.832,0.06,0.9092,False
2018-03-18 16:34:45.062383,Charlotte,1.715,21.974999999999994,1.3099999999999998,-0.37270000000000003,0.076,0.831,0.093,-0.7509,False
2018-03-18 16:34:45.062383,Phoenix,2.783,19.125000000000004,3.092,0.6570999999999998,0.136,0.761,0.104,0.8631,False
2018-03-18 16:34:45.062383,Detroit,1.4300000000000002,25.569999999999993,0.0,3.0881000000000007,0.057,0.943,0.0,0.9034,False
2018-03-18 16:34:45.062383,Minnesota,0.688,23.907999999999998,1.4020000000000001,-0.7052,0.035,0.912,0.053,-0.6488,False
2018-03-18 16:34:45.062383,Sacramento,1.492,24.799999999999997,0.708,2.9352000000000005,0.094,0.873,0.033,0.9683,False
2018-03-18 16:34:45.062383,Indiana,3.369,21.529000000000003,1.102,2.3956,0.123,0.813,0.065,0.9542,False
2018-03-19 16:34:23.960788,Portland,2.109,20.558999999999997,2.332,0.5845999999999998,0.115,0.804,0.081,0.9376,True
2018-03-19 16:34:23.960788,Houston,3.667,21.369,0.9640000000000001,5.1021,0.148,0.814,0.038,0.9896,True
2018-03-19 16:34:23.960788,New Orleans,1.6919999999999997,24.304000000000002,1.0030000000000001,0.11140000000000017,0.057,0.891,0.051,-0.264,True
2018-03-19 16:34:23.960788,Oklahoma City,6.32,19.2,0.48,9.064400000000001,0.29,0.682,0.027,0.9987,True
2018-03-19 16:34:23.960788,LA Clippers,2.0290000000000004,23.888000000000005,1.081,2.1627,0.068,0.899,0.033,0.882,False
